Biometric, BQ, [PartyAuthentication], 1
proceduretypevalues, Reference, [ProcessingOrder; AccountReconciliation; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; DocumentServices; PaymentInstruction; ServicingIssue; TradeClearing; CorporateAction; SecuritiesFailsProcessing], 12
DividendsandInterest, BQ, [CustodyAdministration], 1
SecuritySpin, BQ, [CorporateAction], 1
MerchantRelationshipAgreement, CR, [MerchantRelations], 1
SyndicatedLoanFacility, CR, [SyndicatedLoan], 1
DealerDeskTradingAssignmentandLimits, BQ, [DealerDesk], 1
CorrepondentBankRelationshipManagementPlan, CR, [CorrespondentBankRelationshipManagement], 1
device, Reference, [Leasing; IssuedDeviceAdministration; SavingsAccount; CurrentAccount; ServiceProviderOperations; BrokeredProduct; MerchandisingLoan; CorporateCurrentAccount; ConsumerLoan; CreditCard; VirtualAccount; MortgageLoan; TermDeposit; CorporateLoan; CustomerRelationshipManagement], 15
Inventory, BQ, [PointofService; SystemsAdministration], 2
MerchantAcquiringFacility, CR, [MerchantAcquiringFacility], 1
StockLendingandReposOutcome, schema, [StockLendingandRepos], 1
AccountResolution, BQ, [AccountReconciliation], 1
CounterpartyAdministrationOutcome, schema, [CounterpartyAdministration], 1
PeakLoad, BQ, [ContactCenterOperations], 1
accounttypevalues, Enum, [Leasing; PaymentExecution; NotionalPooling; AccountReconciliation; InvestmentAccount; IssuedDeviceAdministration; CorporatePayrollServices; StandingOrder; CustomerProposition; PublicOffering; CorporateLease; SavingsAccount; CurrentAccount; MerchantRelations; DirectDebitMandate; ChequeLockBox; SalesProduct; MerchandisingLoan; DirectDebitsService; InternalBankAccount; CorrespondentBankOperations; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Factoring; Loan; ContractorandSupplierAgreement; MarketMaking; TermDeposit; ProductServiceAgency; SyndicatedLoan; CashConcentration; SubCustodianAgreement; MerchantAcquiringFacility; TrustServices; CorporateLoan; ProjectFinance; CounterpartyAdministration; PrivatePlacement; CorporateTrustServices], 43
Fraud, BQ, [CustomerEventHistory], 1
Determination, BQ, [CustomerCase], 1
FactoringFacility, CR, [Factoring], 1
ContextCriteria, BQ, [ProductMatching], 1
devicecustomizationtypevalues, Enum, [Leasing; IssuedDeviceAdministration; SavingsAccount; CurrentAccount; MerchandisingLoan; CorporateCurrentAccount; ConsumerLoan; CreditCard; VirtualAccount; MortgageLoan; TermDeposit; CorporateLoan], 12
Broadcast, BQ, [CustomerWorkbench], 1
OrderAllocationOutcome, schema, [OrderAllocation], 1
CustomerOfferProcedure, CR, [CustomerOffer], 1
SafeCustodyOperations, schema, [BranchLocationOperations], 1
Question, BQ, [PartyAuthentication], 1
CorporateTaxAdvisoryFacility, CR, [CorporateTaxAdvisory], 1
calendar, Reference, [NotionalPooling; CorporatePayrollServices; CustomerProposition; PublicOffering; BankGuarantee; MerchantRelations; ChequeLockBox; InternalBankAccount; CorrespondentBankOperations; LetterofCredit; StockLendingandRepos; BankDrafts; Factoring; ContractorandSupplierAgreement; MarketMaking; ProductServiceAgency; CashConcentration; SubCustodianAgreement; TrustServices; ProjectFinance; PrivatePlacement; CorporateTrustServices], 22
TechnologyInfrastructure, BQ, [EnterpriseArchitecture], 1
InventoryProvisioning, BQ, [BranchCurrencyDistribution], 1
CorporateDebtIssueOversight, BQ, [CorporateTrustServices], 1
BankGuaranteeCollections, BQ, [BankGuarantee], 1
interestratetypevalues, Enum, [Leasing; SavingsAccount; CurrentAccount; MerchandisingLoan; CorporateCurrentAccount; ConsumerLoan; CreditCard; VirtualAccount; MortgageLoan; Loan; PositionKeeping; TermDeposit; CorporateLoan], 13
assessmenttypevalues, Enum, [CardAuthorization; PartyLifecycleManagement; CustomerProductAndServiceEligibility; ConsumerLoan; Loan; CorporateLoan; FinancialStatementAssessment], 7
productfeaturetype, Reference, [ProductDirectory; CustomerProductandServiceDirectory; CustomerProductAndServiceEligibility; ServicingMandate], 4
Mailing, BQ, [ProductInventoryDistribution], 1
PublicPlacementFinancialAssessmentandAudit, BQ, [PublicOffering], 1
instructionidentificationtypevalues, Enum, [ProcessingOrder; AccountReconciliation; PartyLifecycleManagement; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; CustomerProposition; CorporateFinance; MerchantRelations; MergersandAcquisitionsAdvisory; DocumentServices; CorrespondentBankOperations; LetterofCredit; PaymentInstruction; ContractorandSupplierAgreement; ServicingIssue; ProductServiceAgency; SyndicateManagement; TradeClearing; SubCustodianAgreement; FinancialStatementAssessment; CorporateAction; SecuritiesFailsProcessing], 24
Settlement, BQ, [CustodyAdministration; MerchantAcquiringFacility], 2
MarketTradeFundsandSecurityAvailabilityAssurance, BQ, [TradeClearing], 1
servicetype, Reference, [InformationProviderOperation; TraderPositionOperations; ProcessingOrder; ProgramTrading; AccountReconciliation; FinancialInstrumentValuation; PaymentRailOperations; TradeSettlement; QuoteManagement; OrderAllocation; DocumentServices; PaymentInstruction; OperationalGateway; TradeConfirmationMatching; ServicingIssue; TradeandPriceReporting; ArchiveServices; TradeClearing; DealerDesk; eTradingWorkbench; CorporateAction; SecuritiesFailsProcessing], 22
FinancialInstrument, BQ, [Leasing; MerchandisingLoan; MortgageLoan], 3
Non-cashInventoryHandling, schema, [BranchLocationOperations], 1
feeplan, Reference, [Leasing; SavingsAccount; CustomerOffer; CurrentAccount; DirectDebitMandate; MerchandisingLoan; DirectDebitsService; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Loan; TermDeposit; CorporateLoan; CorporateAction], 17
Event, BQ, [ChannelActivityHistory], 1
FraudModelSpecification, CR, [FraudModel], 1
country, Reference, [Leasing; IssuedDeviceAdministration; PartyReferenceDataDirectory; SavingsAccount; CurrentAccount; ServiceProviderOperations; BrokeredProduct; MerchandisingLoan; CorporateCurrentAccount; ConsumerLoan; CreditCard; VirtualAccount; MortgageLoan; TermDeposit; CorporateLoan; CustomerRelationshipManagement], 16
currencytypevalues, Enum, [Leasing; PaymentExecution; NotionalPooling; AccountReconciliation; InvestmentAccount; IssuedDeviceAdministration; CorporatePayrollServices; StandingOrder; CustomerProposition; PublicOffering; CorporateLease; SavingsAccount; CurrentAccount; MerchantRelations; DirectDebitMandate; ChequeLockBox; SalesProduct; MerchandisingLoan; DirectDebitsService; InternalBankAccount; CorrespondentBankOperations; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Factoring; Loan; ContractorandSupplierAgreement; MarketMaking; TermDeposit; ProductServiceAgency; SyndicatedLoan; CashConcentration; SubCustodianAgreement; MerchantAcquiringFacility; TrustServices; CorporateLoan; ProjectFinance; CounterpartyAdministration; PrivatePlacement; CorporateTrustServices], 43
ChequeLockBoxOutcome, schema, [ChequeLockBox], 1
transactiondatetypevalues, Enum, [ProcessingOrder; AccountReconciliation; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; Underwriting; BankGuarantee; SalesProduct; DocumentServices; CorrespondentBankOperations; LetterofCredit; PaymentInstruction; CreditCard; StockLendingandRepos; BankDrafts; PositionKeeping; ServicingIssue; TradeClearing; CustomerRelationshipManagement; CorporateAction; SecuritiesFailsProcessing], 22
project, Reference, [TradingBookOversight; CorporateFinance; MergersandAcquisitionsAdvisory; CorrespondentBankRelationshipManagement], 4
ProjectFinanceFacility, CR, [ProjectFinance], 1
currencycode, Reference, [CardAuthorization; PointofService; Leasing; PositionManagement; PaymentExecution; NotionalPooling; AccountReconciliation; InvestmentAccount; FinancialAccounting; IssuedDeviceAdministration; DirectDebit; SecuritiesPositionKeeping; TradingBookOversight; CorporatePayrollServices; StandingOrder; AssetAndLiabilityManagement; Underwriting; CustomerProposition; FiduciaryAgreement; PublicOffering; ProductSalesSupport; DelinquentAccountHandling; CorporateLease; BankGuarantee; SavingsAccount; CustomerOffer; CurrentAccount; MerchantRelations; DirectDebitMandate; HedgeFundAdministration; ProductCombination; BranchCurrencyDistribution; CashManagementAndAccountServices; CreditFacility; ChequeLockBox; BranchLocationOperations; SalesProduct; MerchandisingLoan; DirectDebitsService; InternalBankAccount; TransactionEngine; CorrespondentBankRelationshipManagement; CreditCardPositionKeeping; CardTransactionSwitch; CorrespondentBankOperations; CorporateCurrentAccount; CustomerBilling; ConsumerLoan; LetterofCredit; CollateralAllocationManagement; CardNetworkParticipantFacility; AccountRecovery; CreditCard; StockLendingandRepos; VirtualAccount; CardeCommerceGateway; BankDrafts; CustodyAdministration; CardTerminalOperation; MortgageLoan; PaymentOrder; CardClearing; BranchCurrencyManagement; Factoring; CardCase; Loan; ContractorandSupplierAgreement; PositionKeeping; CentralCashHandling; MarketMaking; TermDeposit; ProductServiceAgency; SyndicatedLoan; MutualFundAdministration; SyndicateManagement; CardFinancialSettlement; CashConcentration; SubCustodianAgreement; MerchantAcquiringFacility; OpenItemManagement; TrustServices; CorporateLoan; ProjectFinance; CreditManagement; CreditRiskOperations; CounterpartyAdministration; UnitTrustAdministration; CustomerRelationshipManagement; PrivatePlacement; CorporateAction; CorporateTrustServices], 91
Repayment, BQ, [CreditFacility; ConsumerLoan; CreditCard; Loan; OpenItemManagement; CorporateLoan], 6
frequency, Reference, [Leasing; NotionalPooling; InvestmentAccount; CorporatePayrollServices; StandingOrder; PublicOffering; SavingsAccount; CurrentAccount; ChequeLockBox; MerchandisingLoan; InternalBankAccount; CreditCardPositionKeeping; CorporateCurrentAccount; ConsumerLoan; CreditCard; VirtualAccount; MortgageLoan; Factoring; Loan; PositionKeeping; MarketMaking; TermDeposit; CashConcentration; TrustServices; CorporateLoan; ProjectFinance; CreditRiskOperations; PrivatePlacement; CorporateTrustServices], 29
LegalEntityDirectoryEntry, CR, [LegalEntityDirectory], 1
rulesettypevalues, Enum, [Leasing; NotionalPooling; ProductDirectory; CorporatePayrollServices; StandingOrder; Underwriting; CustomerProposition; PublicOffering; CorporateLease; SavingsAccount; CustomerOffer; CurrentAccount; MerchantRelations; ChequeLockBox; MerchandisingLoan; InternalBankAccount; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Factoring; ContractorandSupplierAgreement; MarketMaking; TermDeposit; ProductServiceAgency; SyndicatedLoan; CashConcentration; SubCustodianAgreement; TrustServices; CorporateLoan; ProjectFinance; PrivatePlacement; CorporateTrustServices], 35
Interest, BQ, [Leasing; SavingsAccount; CurrentAccount; CashManagementAndAccountServices; CreditFacility; MerchandisingLoan; CorporateCurrentAccount; ConsumerLoan; CreditCard; VirtualAccount; MortgageLoan; Loan; TermDeposit; CorporateLoan], 14
instructiontypevalues, Enum, [ProcessingOrder; AccountReconciliation; PartyLifecycleManagement; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; CustomerProposition; CorporateFinance; MerchantRelations; MergersandAcquisitionsAdvisory; DocumentServices; CorrespondentBankOperations; LetterofCredit; PaymentInstruction; ContractorandSupplierAgreement; ServicingIssue; ProductServiceAgency; SyndicateManagement; TradeClearing; SubCustodianAgreement; FinancialStatementAssessment; CorporateAction; SecuritiesFailsProcessing], 24
paymentexecutionprocedure, Reference, [PaymentOrder], 1
OutboundWithResponse, BQ, [Correspondence; OperationalGateway], 2
accountstatus, Reference, [Leasing; PaymentExecution; NotionalPooling; AccountReconciliation; InvestmentAccount; IssuedDeviceAdministration; CorporatePayrollServices; StandingOrder; CustomerProposition; PublicOffering; CorporateLease; SavingsAccount; CurrentAccount; MerchantRelations; DirectDebitMandate; ChequeLockBox; SalesProduct; MerchandisingLoan; DirectDebitsService; InternalBankAccount; CorrespondentBankOperations; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Factoring; Loan; ContractorandSupplierAgreement; MarketMaking; TermDeposit; ProductServiceAgency; SyndicatedLoan; CashConcentration; SubCustodianAgreement; MerchantAcquiringFacility; TrustServices; CorporateLoan; ProjectFinance; CounterpartyAdministration; PrivatePlacement; CorporateTrustServices], 43
paymentmethodtypevalues, Enum, [Leasing; StandingOrder; SavingsAccount; CurrentAccount; MerchandisingLoan; CorporateCurrentAccount; LetterofCredit; MortgageLoan; TermDeposit], 9
AccountReconciliationOutcome, schema, [AccountReconciliation], 1
accesspreferencearrangement, Reference, [CustomerAccessEntitlement], 1
FundsAvailableCheck, BQ, [DirectDebit], 1
SecuritiesFailDetermination, BQ, [SecuritiesFailsProcessing], 1
instructiondate, Reference, [ProcessingOrder; AccountReconciliation; PartyLifecycleManagement; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; CustomerProposition; CorporateFinance; MerchantRelations; MergersandAcquisitionsAdvisory; DocumentServices; CorrespondentBankOperations; LetterofCredit; PaymentInstruction; ContractorandSupplierAgreement; ServicingIssue; ProductServiceAgency; SyndicateManagement; TradeClearing; SubCustodianAgreement; FinancialStatementAssessment; CorporateAction; SecuritiesFailsProcessing], 24
RewardPointsAccountOutcome, schema, [RewardPointsAccount], 1
FraudEvaluationAssessment, CR, [FraudEvaluation], 1
CaseAnalysis, BQ, [FraudResolution], 1
LeadandOpportunityProcedure, CR, [LeadandOpportunityManagement], 1
ParticipantAccount, BQ, [CardNetworkParticipantFacility], 1
GeneralMarketResearchDirectoryEntry, CR, [MarketResearch], 1
FraudResolutionProcedure, CR, [FraudResolution], 1
InboundMessage, BQ, [OperationalGateway], 1
ServiceDelivery, BQ, [ProductTraining], 1
DocumentServicesOutcome, schema, [DocumentServices], 1
DocumentRetrieval, BQ, [ArchiveServices], 1
tokenstoragelocationtypevalues, Enum, [ServiceProviderOperations; BrokeredProduct], 2
pointofaccesstypevalues, Enum, [ConsumerLoan; CreditCard; Loan; CorporateLoan], 4
businessunit, Reference, [NotionalPooling; CorporatePayrollServices; PublicOffering; CustomerOffer; ChequeLockBox; InternalBankAccount; CreditCardPositionKeeping; Factoring; MarketMaking; CashConcentration; TrustServices; ProjectFinance; PrivatePlacement; CorporateTrustServices], 14
FundManagement, BQ, [HedgeFundAdministration], 1
ProcessingOrderProcedure, CR, [ProcessingOrder], 1
CreditRiskOperationsOutcome, schema, [CreditRiskOperations], 1
ProcessingOrderOutcome, schema, [ProcessingOrder], 1
Offer, BQ, [SessionDialogue], 1
CorporatePayrollServicesOutcome, schema, [CorporatePayrollServices], 1
ChannelActivityLog, CR, [ChannelActivityHistory], 1
accessrestrictionarrangement, Reference, [CustomerAccessEntitlement], 1
ProjectFinanceRepayment, BQ, [ProjectFinance], 1
leasearrangement, Reference, [Leasing], 1
MutualFundAdministrativePlan, CR, [MutualFundAdministration], 1
CashPosition, BQ, [PointofService], 1
Disclosures, BQ, [CustomerOffer], 1
AccountReceivableProcessing, BQ, [Factoring], 1
BankandCampaignAlignment, BQ, [ProductMatching], 1
M&ACandidateSelectionandEvaluation, BQ, [MergersandAcquisitionsAdvisory], 1
NotionalPoolingOutcome, schema, [NotionalPooling], 1
FinancialMarketResearchDirectoryEntry, CR, [FinancialMarketResearch], 1
PaymentAccountReconciliation, BQ, [PaymentRailOperations], 1
productidentification, Reference, [PaymentExecution; ProcessingOrder; NotionalPooling; AccountReconciliation; SalesProductAgreement; IssuedDeviceAdministration; FinancialInstrumentValuation; ProductDirectory; TradeSettlement; QuoteManagement; CorporatePayrollServices; OrderAllocation; StandingOrder; PartyReferenceDataDirectory; Underwriting; CustomerProposition; PublicOffering; CustomerProductandServiceDirectory; CustomerOffer; MerchantRelations; DirectDebitMandate; CustomerProductAndServiceEligibility; ChequeLockBox; SalesProduct; BrokeredProduct; DocumentServices; DirectDebitsService; InternalBankAccount; CorrespondentBankOperations; PaymentInstruction; CreditCard; CustomerPosition; CardeCommerceGateway; PaymentOrder; Factoring; ContractorandSupplierAgreement; ServicingMandate; PositionKeeping; ServicingIssue; MarketMaking; ProductServiceAgency; TradeClearing; CashConcentration; SubCustodianAgreement; TrustServices; ProjectFinance; CreditRiskOperations; PrivatePlacement; CorporateAction; SecuritiesFailsProcessing; CorporateTrustServices], 51
Consolidation, BQ, [ComplianceReporting; MarketInformationManagement; CardCase; CardFinancialSettlement; CustomerTaxHandling; RegulatoryReporting], 6
LegalTerms, BQ, [SalesProductAgreement; ProductBrokerAgreement; CustomerAgreement], 3
IssuedDeviceState, CR, [IssuedDeviceTracking], 1
TransactionApplication, BQ, [PositionManagement], 1
MerchandisingLoanFacility, CR, [MerchandisingLoan], 1
DocumentTemplate, schema, [DocumentServices], 1
regulatorycompliancecheck, Reference, [CustomerOffer], 1
TermDepositFacility, CR, [TermDeposit], 1
RegulatoryTerms, BQ, [SalesProductAgreement; ProductBrokerAgreement; CustomerAgreement], 3
clearinginstruction, Reference, [Leasing; CorrespondentBankOperations], 2
ProductionEnvironmentandSupportServices, BQ, [ITStandardsAndGuidelines], 1
undertakingamendmentarrangement, Reference, [LetterofCredit], 1
financialinstrumenttypevalues, Enum, [CustomerOffer; FinancialInstrumentReferenceDataManagement], 2
FinancialInstrumentDirectoryEntry, CR, [FinancialInstrumentReferenceDataManagement], 1
PerformanceAssessment, BQ, [Advertising; ProspectCampaignManagement; CustomerCampaignManagement], 3
FinancialGatewayOperatingSession, CR, [FinancialGateway], 1
PrivatePlacementFacility, CR, [PrivatePlacement], 1
ProjectFinanceArrangement, BQ, [ProjectFinance], 1
CapitalStructuring, BQ, [CorporateFinance], 1
correspondentbankingarrangement, Reference, [CorrespondentBankOperations], 1
FinancialStatementAssessmentOutcome, schema, [FinancialStatementAssessment], 1
AccountSweep, BQ, [SavingsAccount; CurrentAccount; CashManagementAndAccountServices; CorporateCurrentAccount; TermDeposit], 5
budgettypevalues, Enum, [Leasing; TradingBookOversight; ProductSalesSupport; SavingsAccount; CustomerOffer; CurrentAccount; DirectDebitMandate; HedgeFundAdministration; BranchLocationOperations; MerchandisingLoan; DirectDebitsService; CorrespondentBankRelationshipManagement; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Loan; TermDeposit; MutualFundAdministration; SyndicateManagement; CorporateLoan; UnitTrustAdministration; CustomerRelationshipManagement; CorporateAction], 26
BankRelations, BQ, [PartyReferenceDataDirectory], 1
virtualaccountarrangement, Reference, [VirtualAccount], 1
account_accountrelationshiptypevalues, Enum, [InvestmentAccount; SavingsAccount; CurrentAccount; SalesProduct; CorporateCurrentAccount; CreditCard; TermDeposit], 7
proceduretype, Reference, [ProcessingOrder; AccountReconciliation; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; DocumentServices; PaymentInstruction; ServicingIssue; TradeClearing; CorporateAction; SecuritiesFailsProcessing], 12
Billing, BQ, [MerchandisingLoan; CreditCard; MortgageLoan], 3
ApplicationArchitecture, BQ, [EnterpriseArchitecture], 1
DisbursementTransaction, CR, [Disbursement], 1
accountstatustypevalues, Enum, [Leasing; PaymentExecution; NotionalPooling; AccountReconciliation; InvestmentAccount; IssuedDeviceAdministration; CorporatePayrollServices; StandingOrder; CustomerProposition; PublicOffering; CorporateLease; SavingsAccount; CurrentAccount; MerchantRelations; DirectDebitMandate; ChequeLockBox; SalesProduct; MerchandisingLoan; DirectDebitsService; InternalBankAccount; CorrespondentBankOperations; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Factoring; Loan; ContractorandSupplierAgreement; MarketMaking; TermDeposit; ProductServiceAgency; SyndicatedLoan; CashConcentration; SubCustodianAgreement; MerchantAcquiringFacility; TrustServices; CorporateLoan; ProjectFinance; CounterpartyAdministration; PrivatePlacement; CorporateTrustServices], 43
location, Reference, [Leasing; LocationDataManagement; InvestmentAccount; IssuedDeviceAdministration; ProductDirectory; SavingsAccount; CurrentAccount; DirectDebitMandate; ServiceProviderOperations; BranchLocationOperations; SalesProduct; BrokeredProduct; MerchandisingLoan; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Loan; TermDeposit; MerchantAcquiringFacility; CorporateLoan; CustomerRelationshipManagement], 24
TransactionReversal, BQ, [CardTransactionCapture], 1
Location, BQ, [LocationDataManagement], 1
instructionlifecyclestatus, Reference, [ProcessingOrder; AccountReconciliation; PartyLifecycleManagement; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; CustomerProposition; CorporateFinance; MerchantRelations; MergersandAcquisitionsAdvisory; DocumentServices; CorrespondentBankOperations; LetterofCredit; PaymentInstruction; ContractorandSupplierAgreement; ServicingIssue; ProductServiceAgency; SyndicateManagement; TradeClearing; SubCustodianAgreement; FinancialStatementAssessment; CorporateAction; SecuritiesFailsProcessing], 24
cardpaymentagreement, Reference, [CreditCard], 1
CompetitorAnalysis, CR, [CompetitorAnalysis], 1
InformationFeedSwitchOperatingSession, CR, [MarketDataSwitchOperation], 1
tokentypevalues, Enum, [ServiceProviderOperations; BrokeredProduct], 2
sessiontypevalues, Enum, [InformationProviderOperation; TraderPositionOperations; ProgramTrading; PaymentRailOperations; OperationalGateway; TradeConfirmationMatching; TradeandPriceReporting; ArchiveServices; DealerDesk; eTradingWorkbench], 10
Check, BQ, [Commissions], 1
customerprofitability, Reference, [CustomerRelationshipManagement], 1
NotionalAccountConsolidatedPosition, BQ, [NotionalPooling], 1
partyprofile, Reference, [Underwriting], 1
CreditPricingAssessment, CR, [CreditManagement], 1
correspondentservicesession, Reference, [PaymentExecution], 1
ProductandServiceIssueAnalysis, BQ, [CaseRootCauseAnalysis], 1
SurveyAnalysis, BQ, [CustomerSurveys], 1
tokenrequest, Reference, [IssuedDeviceAdministration; ServiceProviderOperations; BrokeredProduct], 3
QuestionAssignment, BQ, [IssuedDeviceAdministration], 1
Restrictions, BQ, [CustomerAccessEntitlement], 1
ArchiveServicesOutcome, schema, [ArchiveServices], 1
CorrespondenceOperatingSession, CR, [Correspondence], 1
paymenttypevalues, Enum, [Leasing; PaymentExecution; InvestmentAccount; StandingOrder; SavingsAccount; CurrentAccount; SalesProduct; MerchandisingLoan; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; BankDrafts; MortgageLoan; PaymentOrder; Loan; TermDeposit; CorporateLoan], 17
goal, Reference, [Leasing; TradingBookOversight; ProductSalesSupport; SavingsAccount; CustomerOffer; CurrentAccount; DirectDebitMandate; HedgeFundAdministration; BranchLocationOperations; MerchandisingLoan; DirectDebitsService; CorrespondentBankRelationshipManagement; CorporateCurrentAccount; ConsumerLoan; LetterofCredit; CreditCard; VirtualAccount; MortgageLoan; Loan; TermDeposit; MutualFundAdministration; SyndicateManagement; CorporateLoan; UnitTrustAdministration; CustomerRelationshipManagement; CorporateAction], 26
DistributionVehicleAdministration, BQ, [BranchCurrencyDistribution], 1
CorporateTrustServicesOutcome, schema, [CorporateTrustServices], 1
SecurityTradingFailsProcedure, CR, [SecuritiesFailsProcessing], 1
BrandManagementPlan, CR, [BrandManagement], 1
StaffAvailabilityTracking, BQ, [ProductSalesSupport], 1
BankGuaranteeOutcome, schema, [BankGuarantee], 1
Booking, BQ, [CustomerOffer], 1
bankingproduct, Reference, [PaymentExecution; ProcessingOrder; NotionalPooling; AccountReconciliation; SalesProductAgreement; IssuedDeviceAdministration; FinancialInstrumentValuation; ProductDirectory; TradeSettlement; QuoteManagement; CorporatePayrollServices; OrderAllocation; StandingOrder; PartyReferenceDataDirectory; Underwriting; CustomerProposition; PublicOffering; CustomerProductandServiceDirectory; CustomerOffer; MerchantRelations; DirectDebitMandate; CustomerProductAndServiceEligibility; ChequeLockBox; SalesProduct; BrokeredProduct; DocumentServices; DirectDebitsService; InternalBankAccount; CorrespondentBankOperations; PaymentInstruction; CreditCard; CustomerPosition; CardeCommerceGateway; PaymentOrder; Factoring; ContractorandSupplierAgreement; ServicingMandate; PositionKeeping; ServicingIssue; MarketMaking; ProductServiceAgency; TradeClearing; CashConcentration; SubCustodianAgreement; TrustServices; ProjectFinance; CreditRiskOperations; PrivatePlacement; CorporateAction; SecuritiesFailsProcessing; CorporateTrustServices], 51
NextBest, BQ, [CustomerProductAndServiceEligibility], 1
CaseResolution, BQ, [FraudResolution], 1
DeviceError, BQ, [ChannelActivityAnalysis], 1
agreementlifecyclestatustypevalues, Enum, [PaymentExecution; ProcessingOrder; AccountReconciliation; SalesProductAgreement; IssuedDeviceAdministration; FinancialInstrumentValuation; TradeSettlement; QuoteManagement; OrderAllocation; StandingOrder; PartyReferenceDataDirectory; CustomerProposition; CustomerProductandServiceDirectory; CustomerOffer; MerchantRelations; DirectDebitMandate; SalesProduct; BrokeredProduct; DocumentServices; DirectDebitsService; InternalBankAccount; CorrespondentBankOperations; PaymentInstruction; CreditCard; CustomerPosition; PaymentOrder; ContractorandSupplierAgreement; PositionKeeping; ServicingIssue; ProductServiceAgency; TradeClearing; SubCustodianAgreement; CounterpartyAdministration; CorporateAction; SecuritiesFailsProcessing], 35
ComplianceReportingAdministrativePlan, CR, [ComplianceReporting], 1
productarrangement, Reference, [SalesProduct], 1
FunctionalSpecification, BQ, [SystemDevelopment], 1
Models, BQ, [FraudEvaluation], 1
undertakingdatetypevalues, Enum, [LetterofCredit], 1
CandidateSelection, BQ, [CustomerCampaignExecution; ProspectCampaignExecution], 2
ITSystemDevelopment, CR, [SystemDevelopment], 1
accessarrangement, Reference, [ConsumerLoan; CreditCard; Loan; CorporateLoan], 4
allocationstatusvalues, Enum, [CustomerOffer; ConsumerLoan; CustomerPosition; Loan; CorporateLoan], 5
achsession, Reference, [PaymentExecution], 1
CardTransactionEvent, BQ, [CreditCardPositionKeeping], 1
Writedown, BQ, [AccountRecovery], 1
ServicingFacility, BQ, [ServicingEventHistory], 1
TrustEstate_InheritanceandIncomeTax, BQ, [TrustServices; CorporateTrustServices], 2
Collateral, BQ, [Leasing; CustomerOffer; MerchandisingLoan; CustomerPosition; MortgageLoan], 5
corporateactiondatetimetypevalues, Enum, [InvestmentAccount; CorporateAction], 2
producttermandcondition, Reference, [Underwriting], 1
Invoicing, BQ, [CustomerBilling], 1
Case, BQ, [SessionDialogue], 1
FinancialPositionLog, CR, [PositionKeeping], 1
CapacityPlanningandResilience, BQ, [SystemsAdministration], 1
ProductCustomerCombinationAssessment, CR, [ProductMatching], 1
InvestmentTerms, BQ, [InvestmentPortfolioPlanning], 1
